,Attrition,Prediction
39006,1.0,1.0
57441,1.0,1.0
32566,0.0,0.0
29063,0.0,0.0
43249,1.0,1.0
59935,1.0,1.0
16123,0.0,0.0
27183,0.0,1.0
6289,0.0,0.0
49615,1.0,1.0
40965,1.0,1.0
35209,0.0,0.0
24158,0.0,0.0
71506,1.0,1.0
69772,1.0,1.0
59373,1.0,1.0
20447,0.0,0.0
20979,0.0,0.0
51503,1.0,1.0
13052,0.0,0.0
42834,1.0,1.0
31313,0.0,0.0
74513,1.0,1.0
35961,0.0,0.0
34588,0.0,0.0
62505,1.0,1.0
47271,1.0,1.0
47065,1.0,1.0
50974,1.0,1.0
24535,0.0,0.0
33816,0.0,0.0
28168,0.0,0.0
70522,1.0,1.0
54770,1.0,1.0
48353,1.0,1.0
19025,0.0,0.0
21687,0.0,0.0
60194,1.0,1.0
46004,1.0,1.0
34414,1.0,1.0
23250,0.0,0.0
6863,0.0,0.0
42446,1.0,1.0
26066,0.0,0.0
37468,0.0,0.0
34676,0.0,0.0
43237,1.0,1.0
56228,1.0,1.0
49313,1.0,1.0
48537,1.0,1.0
75352,1.0,1.0
43192,1.0,1.0
15969,0.0,0.0
47548,1.0,1.0
61197,1.0,1.0
28569,0.0,0.0
61678,1.0,1.0
23574,0.0,0.0
25947,0.0,0.0
45833,1.0,1.0
55965,1.0,1.0
36765,0.0,0.0
62318,1.0,1.0
48542,1.0,1.0
34025,0.0,0.0
7688,0.0,0.0
30644,0.0,0.0
73869,1.0,1.0
2832,0.0,0.0
20559,0.0,0.0
37509,0.0,0.0
35995,0.0,0.0
21405,0.0,0.0
6433,0.0,0.0
67323,1.0,1.0
57858,1.0,1.0
48109,1.0,1.0
25684,0.0,0.0
37278,0.0,0.0
62589,1.0,1.0
67517,1.0,1.0
47379,1.0,1.0
55151,1.0,1.0
57241,1.0,1.0
42883,1.0,1.0
42905,1.0,1.0
1263,0.0,0.0
59407,1.0,1.0
59682,1.0,1.0
32336,0.0,0.0
25230,0.0,0.0
54716,1.0,1.0
3740,0.0,0.0
68607,1.0,1.0
53213,1.0,1.0
52269,1.0,1.0
40099,1.0,1.0
26325,0.0,1.0
18497,0.0,0.0
47728,1.0,1.0
66030,1.0,1.0
16607,0.0,0.0
43772,1.0,1.0
17678,0.0,0.0
8410,0.0,0.0
20413,0.0,0.0
7677,0.0,0.0
66662,1.0,1.0
67462,1.0,1.0
49492,1.0,1.0
4074,0.0,0.0
9420,0.0,0.0
16184,0.0,0.0
68313,1.0,1.0
37918,1.0,1.0
20650,0.0,0.0
6204,0.0,0.0
28741,0.0,0.0
57474,1.0,1.0
72906,1.0,1.0
2035,0.0,0.0
29392,0.0,0.0
16927,0.0,0.0
56453,1.0,1.0
20706,0.0,0.0
40344,1.0,1.0
63399,1.0,1.0
24021,0.0,0.0
35195,0.0,0.0
72145,1.0,1.0
61944,1.0,1.0
49334,1.0,1.0
63708,1.0,1.0
41163,1.0,1.0
57025,1.0,1.0
53762,1.0,1.0
60273,1.0,1.0
25064,0.0,0.0
48584,1.0,1.0
28686,0.0,0.0
10051,0.0,0.0
9508,0.0,0.0
19070,0.0,0.0
38513,1.0,1.0
1449,0.0,0.0
20810,0.0,0.0
27149,0.0,0.0
1621,0.0,0.0
5807,0.0,0.0
8938,0.0,0.0
48427,1.0,1.0
48994,1.0,1.0
26511,0.0,0.0
74380,1.0,1.0
4874,0.0,0.0
30904,0.0,0.0
67485,1.0,1.0
19071,0.0,0.0
35676,0.0,0.0
48638,1.0,1.0
74897,1.0,1.0
41864,1.0,1.0
73462,1.0,1.0
24034,0.0,0.0
67591,1.0,1.0
66869,1.0,1.0
5730,0.0,0.0
21528,0.0,0.0
38831,1.0,1.0
16384,0.0,0.0
50144,1.0,1.0
44408,1.0,1.0
50356,1.0,1.0
57793,1.0,1.0
173,0.0,0.0
49608,1.0,1.0
71738,1.0,1.0
711,0.0,0.0
68594,1.0,1.0
67012,1.0,1.0
74334,1.0,1.0
54347,1.0,1.0
52496,1.0,1.0
51081,1.0,1.0
55868,1.0,1.0
37901,1.0,0.0
22628,0.0,0.0
25330,0.0,0.0
63014,1.0,1.0
68780,1.0,1.0
59256,1.0,1.0
50793,1.0,1.0
49108,1.0,1.0
44500,1.0,1.0
72374,1.0,1.0
43444,1.0,1.0
28076,0.0,0.0
68641,1.0,1.0
41130,1.0,1.0
328,0.0,0.0
44967,1.0,1.0
9423,0.0,0.0
69325,1.0,1.0
693,0.0,0.0
7654,0.0,0.0
4672,0.0,0.0
63140,1.0,1.0
8268,0.0,0.0
55189,1.0,1.0
56367,1.0,1.0
30012,0.0,0.0
17532,0.0,0.0
37891,1.0,1.0
49468,1.0,1.0
839,0.0,0.0
62697,1.0,1.0
10031,0.0,0.0
43743,1.0,1.0
24376,0.0,0.0
68332,1.0,1.0
16873,0.0,1.0
8125,0.0,0.0
31790,0.0,0.0
73236,1.0,1.0
51176,1.0,1.0
22200,0.0,0.0
47860,1.0,0.0
34109,0.0,0.0
64237,1.0,1.0
44667,1.0,1.0
49188,1.0,1.0
74171,1.0,1.0
3440,0.0,0.0
60837,1.0,1.0
12190,0.0,0.0
1751,0.0,0.0
1510,0.0,0.0
58996,1.0,1.0
65519,1.0,1.0
38533,1.0,1.0
23586,0.0,0.0
58065,1.0,1.0
26115,0.0,0.0
27150,0.0,0.0
23518,0.0,0.0
71525,1.0,1.0
71561,1.0,1.0
7447,0.0,0.0
49388,1.0,1.0
4821,0.0,0.0
13583,0.0,0.0
75244,1.0,1.0
8487,0.0,0.0
72436,1.0,1.0
6813,0.0,0.0
31967,0.0,0.0
33711,0.0,0.0
38458,1.0,1.0
50093,1.0,1.0
2835,0.0,0.0
48853,1.0,1.0
56185,1.0,1.0
66154,1.0,1.0
49893,1.0,1.0
44431,1.0,1.0
73874,1.0,1.0
34930,0.0,0.0
66466,1.0,1.0
17336,0.0,0.0
55655,1.0,1.0
5938,0.0,0.0
44117,1.0,1.0
68474,1.0,1.0
50117,1.0,1.0
32045,0.0,0.0
26222,0.0,0.0
46526,1.0,1.0
28857,0.0,0.0
4442,0.0,0.0
21595,0.0,0.0
23355,0.0,0.0
65320,1.0,1.0
61074,1.0,1.0
63607,1.0,1.0
55109,1.0,1.0
25637,0.0,0.0
15103,0.0,0.0
52396,1.0,1.0
50700,1.0,1.0
67945,1.0,1.0
14628,0.0,0.0
67245,1.0,1.0
62548,1.0,1.0
58518,1.0,1.0
20297,0.0,0.0
60608,1.0,1.0
65343,1.0,1.0
60030,1.0,1.0
19663,0.0,0.0
27147,0.0,0.0
1442,0.0,0.0
73005,1.0,1.0
9776,0.0,0.0
44847,1.0,1.0
26010,0.0,0.0
6821,0.0,0.0
6183,0.0,0.0
30020,0.0,0.0
29845,0.0,0.0
7375,0.0,0.0
9291,0.0,0.0
55867,1.0,1.0
53856,1.0,1.0
54315,1.0,1.0
22471,0.0,0.0
58758,1.0,1.0
70268,1.0,1.0
18175,0.0,0.0
34115,0.0,0.0
27603,0.0,0.0
38721,1.0,1.0
49693,1.0,1.0
68521,1.0,1.0
51070,1.0,1.0
10833,0.0,0.0
32110,0.0,0.0
32866,0.0,0.0
1846,0.0,0.0
69279,1.0,1.0
48481,1.0,1.0
48258,1.0,1.0
51850,1.0,1.0
16538,0.0,0.0
8227,0.0,0.0
18901,0.0,0.0
31603,0.0,0.0
15171,0.0,0.0
24697,0.0,0.0
64805,1.0,1.0
65657,1.0,1.0
44133,1.0,1.0
66507,1.0,1.0
42669,1.0,1.0
14554,0.0,0.0
55765,1.0,1.0
66531,1.0,1.0
63700,1.0,1.0
24190,0.0,0.0
4912,0.0,0.0
3683,0.0,0.0
7086,0.0,0.0
48898,1.0,1.0
1139,0.0,0.0
20878,0.0,0.0
19276,0.0,0.0
31420,0.0,0.0
66645,1.0,1.0
5584,0.0,0.0
34270,0.0,0.0
43620,1.0,1.0
29962,0.0,0.0
35249,0.0,0.0
57869,1.0,1.0
41023,1.0,1.0
63861,1.0,1.0
9407,0.0,0.0
41464,1.0,1.0
40571,1.0,1.0
18213,0.0,0.0
75202,1.0,1.0
54285,1.0,1.0
4534,0.0,0.0
45236,1.0,1.0
54544,1.0,1.0
70398,1.0,1.0
65608,1.0,1.0
25335,0.0,0.0
3672,0.0,0.0
18138,0.0,0.0
50140,1.0,1.0
69460,1.0,1.0
2315,0.0,0.0
45367,1.0,1.0
47151,1.0,1.0
20366,0.0,0.0
12569,0.0,0.0
58609,1.0,1.0
31776,0.0,0.0
5973,0.0,0.0
6406,0.0,0.0
46757,1.0,1.0
43805,1.0,1.0
48282,1.0,1.0
25082,0.0,0.0
10357,0.0,0.0
58104,1.0,1.0
54879,1.0,1.0
9891,0.0,0.0
24940,0.0,0.0
43309,1.0,1.0
24965,0.0,0.0
8774,0.0,0.0
46986,1.0,1.0
19885,0.0,0.0
6072,0.0,0.0
66424,1.0,1.0
168,0.0,0.0
1731,0.0,0.0
8934,0.0,0.0
47505,1.0,1.0
28707,0.0,0.0
20751,0.0,0.0
18373,0.0,0.0
18943,0.0,0.0
65281,1.0,1.0
4782,0.0,0.0
44991,1.0,1.0
58863,1.0,1.0
75432,1.0,1.0
33004,0.0,0.0
64597,1.0,1.0
7433,0.0,0.0
52590,1.0,1.0
66702,1.0,1.0
2606,0.0,0.0
69249,1.0,1.0
63264,1.0,1.0
45515,1.0,1.0
17137,0.0,0.0
9844,0.0,1.0
31516,0.0,0.0
38917,1.0,1.0
53220,1.0,1.0
57350,1.0,1.0
875,0.0,0.0
66194,1.0,1.0
63475,1.0,1.0
19518,0.0,0.0
38896,1.0,1.0
47453,1.0,1.0
54715,1.0,1.0
74647,1.0,1.0
4626,0.0,0.0
40248,1.0,1.0
2024,0.0,0.0
52098,1.0,1.0
67221,1.0,1.0
73837,1.0,1.0
1359,0.0,0.0
65860,1.0,1.0
28899,0.0,0.0
48013,1.0,1.0
64909,1.0,1.0
15125,0.0,0.0
33748,0.0,0.0
28096,0.0,0.0
35547,0.0,0.0
25712,0.0,0.0
53382,1.0,1.0
37158,0.0,0.0
4449,0.0,0.0
46435,1.0,1.0
13532,0.0,0.0
44803,1.0,1.0
6564,0.0,0.0
24483,0.0,0.0
74993,1.0,1.0
29781,0.0,1.0
46207,1.0,1.0
14311,0.0,0.0
6853,0.0,0.0
41404,1.0,1.0
48386,1.0,1.0
44082,1.0,1.0
63542,1.0,1.0
32217,0.0,0.0
53805,1.0,1.0
25126,0.0,0.0
12362,0.0,0.0
73586,1.0,1.0
30661,0.0,0.0
68264,1.0,1.0
50943,1.0,1.0
31091,0.0,0.0
11137,0.0,0.0
12981,0.0,0.0
67810,1.0,1.0
31887,0.0,0.0
68203,1.0,0.0
12407,0.0,0.0
2411,0.0,0.0
48291,1.0,1.0
21185,0.0,0.0
43912,1.0,1.0
40229,1.0,1.0
38890,1.0,1.0
20526,0.0,0.0
6651,0.0,0.0
28317,0.0,0.0
46335,1.0,1.0
6944,0.0,0.0
9992,0.0,0.0
22909,0.0,0.0
30783,0.0,0.0
49426,1.0,1.0
4279,0.0,0.0
28303,0.0,0.0
67621,1.0,1.0
25980,0.0,0.0
45319,1.0,1.0
10990,0.0,0.0
48232,1.0,1.0
9753,0.0,0.0
41190,1.0,1.0
23649,0.0,0.0
45482,1.0,1.0
52735,1.0,1.0
51004,1.0,1.0
46686,1.0,1.0
65093,1.0,1.0
8988,0.0,0.0
1242,0.0,0.0
4431,0.0,0.0
54818,1.0,1.0
74465,1.0,1.0
67345,1.0,1.0
69176,1.0,1.0
18721,0.0,0.0
26665,0.0,0.0
53554,1.0,1.0
55089,1.0,1.0
28492,0.0,0.0
72987,1.0,1.0
2065,0.0,0.0
573,0.0,0.0
31539,0.0,0.0
25656,0.0,0.0
27173,0.0,0.0
58489,1.0,1.0
20224,0.0,0.0
34687,0.0,0.0
32944,0.0,0.0
16635,0.0,0.0
6128,0.0,0.0
11213,0.0,0.0
41204,1.0,1.0
71521,1.0,1.0
44312,1.0,1.0
40273,1.0,1.0
23933,0.0,0.0
25831,0.0,0.0
51367,1.0,1.0
26624,0.0,0.0
75263,1.0,1.0
15823,0.0,0.0
55750,1.0,1.0
475,0.0,0.0
16870,0.0,0.0
41540,1.0,1.0
24232,0.0,0.0
23915,0.0,0.0
4131,0.0,0.0
52480,1.0,1.0
4620,0.0,0.0
46771,1.0,1.0
67835,1.0,1.0
53939,1.0,1.0
58606,1.0,1.0
75279,1.0,1.0
30986,0.0,0.0
25853,0.0,0.0
49008,1.0,1.0
16468,0.0,0.0
6642,0.0,0.0
72134,1.0,1.0
70298,1.0,1.0
28699,0.0,0.0
29093,0.0,0.0
17046,0.0,0.0
6472,0.0,0.0
22550,0.0,0.0
37257,0.0,0.0
36762,0.0,0.0
54455,1.0,1.0
18338,0.0,0.0
9547,0.0,0.0
23699,0.0,0.0
47194,1.0,1.0
19543,0.0,0.0
22538,0.0,0.0
35094,0.0,0.0
32834,0.0,0.0
28434,0.0,0.0
49805,1.0,1.0
53701,1.0,1.0
74050,1.0,1.0
9602,0.0,0.0
2598,0.0,0.0
30658,0.0,0.0
19312,0.0,0.0
31470,0.0,0.0
9520,0.0,0.0
45355,1.0,1.0
51198,1.0,1.0
72405,1.0,1.0
67270,1.0,1.0
34862,0.0,0.0
48391,1.0,1.0
17680,0.0,0.0
6555,0.0,0.0
288,0.0,0.0
10868,0.0,0.0
8877,0.0,0.0
19072,0.0,0.0
12919,0.0,0.0
62033,1.0,1.0
19124,0.0,0.0
55138,1.0,1.0
20329,0.0,0.0
57192,1.0,1.0
23149,0.0,0.0
12814,0.0,0.0
20495,0.0,0.0
38570,1.0,1.0
36476,0.0,0.0
14695,0.0,0.0
35341,0.0,0.0
31998,0.0,0.0
58957,1.0,1.0
21288,0.0,1.0
53494,1.0,1.0
43403,1.0,1.0
49027,1.0,1.0
8553,0.0,0.0
12614,0.0,0.0
33129,0.0,0.0
44337,1.0,1.0
32137,0.0,0.0
6619,0.0,0.0
58197,1.0,1.0
53873,1.0,1.0
60352,1.0,1.0
2196,0.0,0.0
54205,1.0,1.0
29106,0.0,0.0
69885,1.0,1.0
6981,0.0,0.0
53731,1.0,1.0
19352,0.0,0.0
3489,0.0,0.0
74483,1.0,1.0
31944,0.0,0.0
57618,1.0,1.0
15404,0.0,0.0
35750,0.0,0.0
41329,1.0,1.0
26050,0.0,0.0
35869,0.0,0.0
75124,1.0,1.0
59248,1.0,1.0
70494,1.0,1.0
44426,1.0,1.0
52755,1.0,1.0
41487,1.0,1.0
15194,0.0,0.0
59039,1.0,1.0
3324,0.0,0.0
73198,1.0,1.0
63141,1.0,1.0
26476,0.0,0.0
1959,0.0,0.0
13743,0.0,0.0
22348,0.0,0.0
30277,0.0,0.0
58025,1.0,1.0
34692,0.0,0.0
45701,1.0,1.0
6419,0.0,0.0
35299,0.0,0.0
59160,1.0,1.0
66559,1.0,1.0
71780,1.0,1.0
31120,0.0,1.0
65385,1.0,1.0
555,0.0,0.0
73514,1.0,1.0
23558,0.0,0.0
60578,1.0,1.0
66397,1.0,1.0
58990,1.0,1.0
38665,1.0,1.0
53966,1.0,1.0
42718,1.0,1.0
74108,1.0,1.0
56708,1.0,1.0
74940,1.0,1.0
13271,0.0,0.0
62536,1.0,1.0
46027,1.0,1.0
12001,0.0,0.0
69454,1.0,1.0
6502,0.0,0.0
10943,0.0,0.0
16735,0.0,0.0
48064,1.0,1.0
28255,0.0,0.0
45407,1.0,1.0
42457,1.0,1.0
51376,1.0,0.0
49556,1.0,1.0
11453,0.0,0.0
33132,0.0,0.0
43516,1.0,1.0
25866,0.0,0.0
29658,0.0,0.0
63212,1.0,1.0
66936,1.0,1.0
14056,0.0,0.0
45285,1.0,1.0
57091,1.0,1.0
9539,0.0,0.0
75369,1.0,1.0
8539,0.0,0.0
27519,0.0,0.0
75500,1.0,1.0
2128,0.0,0.0
27053,0.0,0.0
72880,1.0,1.0
30442,0.0,0.0
49803,1.0,1.0
27323,0.0,0.0
1074,0.0,0.0
57490,1.0,1.0
11611,0.0,0.0
61853,1.0,1.0
71395,1.0,1.0
55054,1.0,1.0
8793,0.0,0.0
64528,1.0,1.0
2698,0.0,0.0
69007,1.0,1.0
13105,0.0,0.0
42940,1.0,1.0
39702,1.0,1.0
52785,1.0,1.0
17902,0.0,0.0
12122,0.0,0.0
17,0.0,1.0
39376,1.0,1.0
41077,1.0,1.0
30066,0.0,0.0
44388,1.0,1.0
8760,0.0,0.0
24161,0.0,0.0
56154,1.0,1.0
67214,1.0,1.0
67280,1.0,1.0
55829,1.0,1.0
65761,1.0,1.0
6001,0.0,0.0
34003,0.0,0.0
53927,1.0,1.0
32861,0.0,0.0
55816,1.0,1.0
50335,1.0,1.0
38472,1.0,1.0
28770,0.0,0.0
46674,1.0,1.0
41454,1.0,1.0
37935,1.0,1.0
3256,0.0,0.0
20030,0.0,0.0
31488,0.0,0.0
24048,0.0,0.0
19165,0.0,0.0
42674,1.0,1.0
17564,0.0,0.0
25622,0.0,0.0
48399,1.0,1.0
18101,0.0,0.0
14614,0.0,0.0
42743,1.0,1.0
5418,0.0,0.0
69928,1.0,1.0
8849,0.0,0.0
69968,1.0,1.0
18576,0.0,0.0
33788,0.0,0.0
4745,0.0,0.0
38049,1.0,1.0
14165,0.0,0.0
31251,0.0,0.0
46657,1.0,1.0
60079,1.0,1.0
13677,0.0,0.0
24951,0.0,0.0
67717,1.0,1.0
12825,0.0,0.0
59624,1.0,1.0
52185,1.0,1.0
23279,0.0,0.0
20436,0.0,0.0
40602,1.0,1.0
52491,1.0,1.0
37995,1.0,1.0
24788,0.0,0.0
50600,1.0,1.0
53691,1.0,1.0
37738,0.0,0.0
30271,0.0,0.0
28311,0.0,0.0
61983,1.0,1.0
71140,1.0,1.0
57422,1.0,1.0
74631,1.0,1.0
40052,1.0,1.0
7470,0.0,0.0
35478,0.0,0.0
35418,0.0,0.0
301,0.0,0.0
60868,1.0,1.0
2844,0.0,0.0
58596,1.0,1.0
55735,1.0,1.0
50646,1.0,1.0
55341,1.0,1.0
68108,1.0,1.0
64190,1.0,1.0
6354,0.0,0.0
56245,1.0,1.0
41547,1.0,1.0
49268,1.0,1.0
44926,1.0,1.0
61005,1.0,1.0
34956,0.0,0.0
38431,1.0,1.0
43158,1.0,1.0
40702,1.0,1.0
40239,1.0,1.0
6228,0.0,0.0
52721,1.0,1.0
17396,0.0,0.0
67410,1.0,1.0
48448,1.0,1.0
27551,0.0,0.0
23504,0.0,0.0
25500,0.0,0.0
63201,1.0,1.0
20506,0.0,0.0
49404,1.0,1.0
26166,0.0,0.0
15638,0.0,0.0
12063,0.0,0.0
71852,1.0,1.0
13542,0.0,0.0
11822,0.0,0.0
70277,1.0,1.0
71999,1.0,1.0
2981,0.0,0.0
41191,1.0,1.0
37645,0.0,0.0
71033,1.0,1.0
11190,0.0,0.0
47880,1.0,1.0
60597,1.0,1.0
29696,0.0,0.0
40942,1.0,1.0
46747,1.0,1.0
40952,1.0,1.0
44788,1.0,1.0
52845,1.0,1.0
47382,1.0,1.0
37864,1.0,1.0
37575,0.0,0.0
68658,1.0,1.0
43554,1.0,1.0
41411,1.0,1.0
12035,0.0,0.0
43458,1.0,1.0
37311,0.0,0.0
29366,0.0,0.0
61935,1.0,1.0
48195,1.0,1.0
17609,0.0,0.0
2119,0.0,0.0
56191,1.0,1.0
5049,0.0,0.0
1928,0.0,0.0
38140,1.0,1.0
60267,1.0,0.0
23639,0.0,0.0
58296,1.0,1.0
44173,1.0,1.0
13628,0.0,0.0
73162,1.0,1.0
10537,0.0,0.0
9715,0.0,0.0
61309,1.0,1.0
4904,0.0,0.0
66624,1.0,1.0
60321,1.0,1.0
72922,1.0,1.0
43108,1.0,1.0
49392,1.0,1.0
43559,1.0,1.0
56523,1.0,1.0
19009,0.0,0.0
74439,1.0,1.0
54749,1.0,1.0
9758,0.0,0.0
24724,0.0,0.0
35882,0.0,0.0
23548,0.0,0.0
7280,0.0,0.0
65960,1.0,1.0
19311,0.0,0.0
11345,0.0,0.0
70888,1.0,1.0
14079,0.0,0.0
61148,1.0,1.0
55840,1.0,1.0
11777,0.0,0.0
42389,1.0,1.0
75386,1.0,1.0
53629,1.0,1.0
21386,0.0,0.0
62198,1.0,1.0
70521,1.0,1.0
2475,0.0,0.0
31617,0.0,0.0
72819,1.0,1.0
74420,1.0,1.0
26634,0.0,0.0
3718,0.0,0.0
35026,0.0,0.0
53544,1.0,1.0
72770,1.0,1.0
70716,1.0,1.0
38719,1.0,1.0
25840,0.0,0.0
68499,1.0,1.0
36179,0.0,0.0
18006,0.0,0.0
37951,1.0,1.0
17974,0.0,0.0
27478,0.0,0.0
44292,1.0,1.0
549,0.0,0.0
1035,0.0,0.0
73712,1.0,1.0
18332,0.0,0.0
9294,0.0,0.0
62823,1.0,1.0
71307,1.0,1.0
35551,0.0,0.0
20257,0.0,1.0
70601,1.0,1.0
49438,1.0,1.0
9567,0.0,0.0
55930,1.0,1.0
19864,0.0,0.0
61560,1.0,1.0
54488,1.0,1.0
27022,0.0,0.0
37183,0.0,0.0
2880,0.0,0.0
829,0.0,0.0
72154,1.0,1.0
67156,1.0,1.0
29221,0.0,0.0
32596,0.0,0.0
35294,0.0,0.0
57820,1.0,0.0
40629,1.0,1.0
45441,1.0,1.0
54402,1.0,1.0
1132,0.0,0.0
35691,0.0,0.0
48381,1.0,0.0
6857,0.0,0.0
55431,1.0,1.0
67983,1.0,1.0
32104,0.0,0.0
75250,1.0,1.0
28073,0.0,0.0
23399,0.0,0.0
56678,1.0,1.0
65108,1.0,1.0
61905,1.0,1.0
15496,0.0,0.0
54661,1.0,1.0
73668,1.0,1.0
25465,0.0,0.0
51046,1.0,1.0
61789,1.0,1.0
19135,0.0,0.0
40601,1.0,1.0
63631,1.0,1.0
17607,0.0,0.0
3527,0.0,1.0
1807,0.0,0.0
28053,0.0,0.0
48561,1.0,1.0
67435,1.0,1.0
56511,1.0,1.0
18800,0.0,0.0
17989,0.0,0.0
55231,1.0,1.0
66138,1.0,1.0
55191,1.0,1.0
40043,1.0,1.0
58305,1.0,1.0
68629,1.0,1.0
45176,1.0,1.0
68094,1.0,1.0
73859,1.0,1.0
65489,1.0,0.0
6823,0.0,0.0
58766,1.0,1.0
12678,0.0,0.0
36430,0.0,0.0
52459,1.0,1.0
48493,1.0,1.0
45986,1.0,1.0
33368,0.0,0.0
74413,1.0,1.0
67157,1.0,1.0
5207,0.0,0.0
47452,1.0,1.0
39924,1.0,1.0
36609,0.0,0.0
13747,0.0,0.0
52067,1.0,1.0
68928,1.0,1.0
57312,1.0,1.0
45533,1.0,1.0
24665,0.0,0.0
60304,1.0,1.0
6082,0.0,0.0
23301,0.0,0.0
66096,1.0,1.0
33722,0.0,0.0
61732,1.0,1.0
44710,1.0,1.0
67653,1.0,1.0
7884,0.0,0.0
35663,0.0,0.0
2805,0.0,0.0
48092,1.0,1.0
36659,0.0,0.0
63082,1.0,1.0
54995,1.0,1.0
32438,0.0,0.0
18829,0.0,0.0
156,0.0,0.0
13604,0.0,0.0
36404,0.0,0.0
25233,0.0,0.0
6165,0.0,1.0
22601,0.0,0.0
43482,1.0,1.0
48269,1.0,1.0
57300,1.0,1.0
70190,1.0,1.0
38875,1.0,1.0
23223,0.0,0.0
37252,0.0,0.0
64898,1.0,1.0
43942,1.0,1.0
52001,1.0,1.0
49676,1.0,1.0
39216,1.0,1.0
42863,1.0,1.0
67919,1.0,1.0
20425,0.0,0.0
31384,0.0,0.0
49813,1.0,1.0
32733,0.0,0.0
7291,0.0,0.0
31741,0.0,0.0
44671,1.0,1.0
43693,1.0,1.0
7615,0.0,0.0
46826,1.0,1.0
2736,0.0,0.0
46538,1.0,1.0
39075,1.0,1.0
40911,1.0,1.0
31699,0.0,0.0
7719,0.0,0.0
13588,0.0,0.0
39676,1.0,1.0
62688,1.0,1.0
61214,1.0,1.0
35515,0.0,0.0
51265,1.0,1.0
12774,0.0,0.0
1707,0.0,0.0
34865,0.0,0.0
66892,1.0,1.0
12408,0.0,0.0
6283,0.0,0.0
68237,1.0,1.0
18112,0.0,0.0
54016,1.0,1.0
72319,1.0,1.0
42809,1.0,1.0
46079,1.0,1.0
60123,1.0,1.0
44914,1.0,1.0
37620,0.0,0.0
43763,1.0,1.0
74200,1.0,1.0
3823,0.0,0.0
20831,0.0,0.0
63361,1.0,1.0
9560,0.0,0.0
5621,0.0,0.0
51000,1.0,1.0
65730,1.0,1.0
69033,1.0,1.0
27072,0.0,0.0
32350,0.0,0.0
73050,1.0,1.0
40402,1.0,1.0
67577,1.0,1.0
42301,1.0,1.0
12832,0.0,0.0
3896,0.0,0.0
35760,0.0,0.0
66942,1.0,1.0
33276,0.0,0.0
61017,1.0,1.0
30219,0.0,0.0
26352,0.0,0.0
62477,1.0,1.0
44056,1.0,1.0
42274,1.0,1.0
15187,0.0,0.0
63482,1.0,1.0
36210,0.0,0.0
23464,0.0,0.0
47687,1.0,1.0
34462,0.0,0.0
3100,0.0,0.0
12756,0.0,0.0
69511,1.0,1.0
60322,1.0,1.0
49723,1.0,1.0
2973,0.0,0.0
57434,1.0,1.0
35206,0.0,0.0
57771,1.0,1.0
18862,0.0,0.0
49892,1.0,1.0
52643,1.0,1.0
5812,0.0,0.0
31069,0.0,0.0
73627,1.0,1.0
34052,0.0,0.0
49307,1.0,1.0
62246,1.0,1.0
20866,0.0,0.0
42630,1.0,1.0
18031,0.0,0.0
42900,1.0,1.0
55688,1.0,1.0
3573,0.0,0.0
46874,1.0,1.0
3504,0.0,0.0
38639,1.0,1.0
20779,0.0,0.0
41203,1.0,1.0
70443,1.0,1.0
16779,0.0,0.0
6503,0.0,0.0
190,0.0,0.0
64936,1.0,1.0
29017,0.0,0.0
904,0.0,0.0
6135,0.0,0.0
53912,1.0,1.0
74302,1.0,1.0
8792,0.0,0.0
74457,1.0,1.0
5166,0.0,0.0
67926,1.0,1.0
22243,0.0,0.0
17385,0.0,0.0
15492,0.0,0.0
30154,0.0,0.0
68012,1.0,1.0
61001,1.0,1.0
73719,1.0,1.0
65878,1.0,1.0
59457,1.0,1.0
40233,1.0,1.0
52997,1.0,1.0
23819,0.0,0.0
52498,1.0,1.0
10115,0.0,0.0
70977,1.0,1.0
35440,0.0,0.0
44278,1.0,1.0
59538,1.0,1.0
53748,1.0,1.0
16351,0.0,0.0
43971,1.0,1.0
39836,1.0,1.0
32333,0.0,0.0
13201,0.0,0.0
10778,0.0,0.0
71977,1.0,1.0
15500,0.0,0.0
63190,1.0,1.0
44228,1.0,1.0
4971,0.0,0.0
43899,1.0,1.0
5868,0.0,0.0
39788,1.0,1.0
68194,1.0,1.0
16895,0.0,0.0
36880,0.0,0.0
50197,1.0,1.0
56421,1.0,1.0
5475,0.0,0.0
35406,0.0,0.0
74049,1.0,1.0
2118,0.0,0.0
19233,0.0,0.0
51512,1.0,1.0
72142,1.0,1.0
63150,1.0,1.0
33167,0.0,0.0
35518,0.0,0.0
40499,1.0,1.0
39274,1.0,1.0
24650,0.0,0.0
28044,0.0,0.0
39357,1.0,1.0
12953,0.0,0.0
35925,0.0,0.0
27696,0.0,0.0
25108,0.0,0.0
73570,1.0,1.0
24844,0.0,0.0
27442,0.0,0.0
62214,1.0,1.0
12119,0.0,0.0
35320,0.0,0.0
61384,1.0,1.0
22183,0.0,0.0
56758,1.0,1.0
38044,1.0,1.0
38634,1.0,1.0
69333,1.0,1.0
59505,1.0,1.0
31214,0.0,0.0
6361,0.0,0.0
61770,1.0,1.0
32109,0.0,0.0
54261,1.0,1.0
32208,0.0,0.0
10842,0.0,0.0
63123,1.0,1.0
10087,0.0,0.0
62374,1.0,1.0
15292,0.0,0.0
64449,1.0,1.0
33323,0.0,0.0
3657,0.0,0.0
22551,0.0,1.0
44199,1.0,1.0
